GEWICHT	RESPNR	VAR001	VAR002	VAR171	VAR172	VAR173	VAR174	VAR154A	VAR154	VAR155	VAR156	VAR157	VAR157A	VAR158	VAR159A	VAR159	VAR160	VAR161	VAR162	VAR162A	VAR163	VAR100	VAR101	VAR103	VAR105	VAR107	VAR109	VAR121	VAR122	VAR124	VAR137	VAR138	VAR139	VAR140	VAR515	VAR737	VAR728A	VAR728B	VAR728C	VAR728D	VAR728E	VAR728F	VAR729A	VAR729B	VAR729C	VAR729D	VAR729E	VAR729F	VAR546	VAR730	VAR725A	VAR725B	VAR725C	VAR725F	VAR725G	VAR725H	VAR725J	VAR725L	VAR725M	VAR725O	VAR725P	VAR725Q	VAR726	VAR727A	VAR727B	VAR727C	VAR727D	VAR727E	VAR727F	VAR727G	VAR003	VAR006	VAR007	VAR012	VAR013	VAR014	VAR015	VAR016	VAR200	VAR201	VAR462	VAR736	VAR009	VAR734	VAR733	VAR732	VAR629	VAR631
1	507	1	18	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	2	-3	3	2	3	3	4	5	5	5	-5	-5	-5	-5	2	14	3	1	2	1	3	2	1	2	3	2	3	1	3	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	4	3	3	4	2	2	3	-2	1	6	-5	-5	1	3	-3	6	2	4	4	7	9	1
1	508	2	45	3	1	1	1	0	1	1	0	1	0	1	1	3	1	1	3	1	2	4	3	2	3	3	3	4	5	5	1	2	2	1	2	9	2	1	2	1	3	2	3	2	3	2	3	1	3	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	3	4	5	1	1	-5	3	1	1	3	9	1	3	2	7	2	4	3	6	9	1
1	600	2	26	1	1	1	1	0	1	1	0	1	0	0	1	3	1	1	3	1	1	4	4	2	4	3	3	4	5	5	1	1	2	1	2	10	2	1	2	1	2	2	3	2	3	2	3	1	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	3	4	2	4	5	1	1	-5	3	1	1	3	9	1	3	-3	3	2	4	2	3	9	1
1	601	2	31	3	1	1	1	1	1	1	1	2	1	1	2	3	2	1	3	2	2	3	2	2	3	4	1	2	3	2	2	2	2	1	2	8	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	5	2	5	2	1	3	1	3	3	-5	-5	6	1	2	9	4	7	1	5	5	7	4
1	602	1	18	3	1	1	1	1	1	1	1	1	1	2	2	3	2	2	3	2	-3	5	3	2	3	4	2	4	5	4	-5	-5	-5	-5	2	13	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-5	1	2	4	2	4	2	4	4	2	7	3	1	1	6	-5	-5	1	2	2	7	1	3	4	6	7	4
1	603	2	19	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1	3	2	3	3	2	3	4	2	2	4	4	4	-5	-5	-5	-5	2	11	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	3	4	2	4	4	2	6	1	1	1	6	-5	-5	1	2	4	6	2	4	5	10	7	4
1	605	1	19	2	2	1	2	1	1	1	0	2	1	2	1	3	2	1	3	2	2	4	3	2	-3	4	2	3	5	5	-5	-5	-5	-5	2	13	3	1	2	1	3	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	5	2	4	3	2	6	1	3	3	-5	-5	5	1	3	3	7	4	3	7	10	7	4
1	606	1	34	2	1	3	1	0	1	0	0	2	0	1	1	3	1	1	3	1	2	2	3	1	5	2	3	4	5	2	1	1	1	1	1	7	2	1	3	3	1	3	3	2	3	3	2	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	1	5	1	5	3	1	2	1	3	5	-5	-5	2	1	1	-2	4	2	4	3	6	2	2
1	607	2	53	2	1	1	1	-3	1	-3	1	-3	1	1	2	3	2	2	3	3	2	4	3	1	2	4	-3	2	3	3	1	1	2	1	2	10	2	1	2	3	3	3	3	2	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	2	3	2	4	3	4	1	2	1	3	1	1	1	-5	1	1	2	7	2	4	3	7	2	2
1	608	2	36	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	3	2	2	2	1	3	2	3	2	3	5	2	2	1	1	3	9	2	1	2	1	1	2	1	2	1	2	2	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	4	2	3	3	4	1	1	-5	3	1	1	1	-5	1	4	4	5	2	4	4	8	2	2
1	609	1	34	1	1	1	1	1	2	1	2	-3	2	1	1	3	1	2	3	-3	2	2	2	1	2	1	1	2	2	2	2	1	2	1	3	5	2	1	2	3	2	3	1	2	1	3	2	3	4	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	1	-5	3	2	-5	-5	9	1	3	-2	3	1	5	5	6	2	2
1	703	1	23	1	1	1	1	1	2	1	1	-3	2	2	1	2	1	1	3	2	2	2	4	3	4	2	2	2	3	3	1	1	2	1	-3	13	2	1	3	1	2	2	1	2	3	2	1	3	1	2	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	-3	4	3	1	6	3	3	1	6	-5	-5	2	4	3	2	3	4	2	3	1	4
1	705	1	23	1	1	1	1	1	-3	-3	-3	-3	-3	1	2	-3	-3	1	-3	-3	-3	2	1	1	2	2	1	3	4	3	1	-3	2	1	2	13	2	3	3	3	3	3	1	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	3	3	2	4	4	4	1	1	-5	3	3	-5	-5	8	1	5	3	2	3	4	2	3	1	4
1	708	1	38	1	1	1	1	1	1	-3	1	-3	1	1	1	3	1	1	3	3	2	4	3	1	2	2	2	3	4	4	1	-3	2	1	2	7	2	1	2	1	3	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	2	5	2	4	4	1	4	1	3	3	-5	-5	7	1	1	7	5	4	3	4	6	9	4
1	709	2	56	2	2	2	2	1	1	1	1	1	1	1	2	3	2	2	3	2	3	5	5	-3	2	5	-3	5	5	5	1	1	2	1	3	8	2	1	2	1	3	2	3	1	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	3	3	3	1	1	2	3	1	1	1	-5	2	3	-2	9	2	3	2	4	9	4
1	800	1	28	3	1	1	1	1	2	1	1	1	1	1	2	3	2	2	3	3	3	3	2	2	4	1	2	2	4	3	2	2	1	1	2	11	2	3	3	3	2	2	3	3	3	3	1	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	3	3	3	3	3	1	4	1	3	3	-5	-5	6	1	1	5	2	4	3	2	3	9	4
1	801	2	35	1	1	1	1	2	2	2	2	-3	-3	0	-3	-3	-3	1	-3	-3	-3	-3	2	2	2	2	2	2	2	-3	-3	-3	-3	1	3	10	2	1	2	1	2	2	1	2	1	2	1	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	2	1	-5	-2	1	1	3	9	1	1	1	11	1	4	2	4	11	5
1	802	1	45	2	1	1	1	1	1	-3	-3	-3	1	0	3	-3	-3	-3	-3	-3	-3	1	1	1	4	3	2	2	4	4	2	-3	2	1	3	14	2	1	2	1	-3	3	3	2	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	3	3	-3	1	1	1	-2	1	2	3	8	1	1	1	7	1	4	3	7	11	5
1	803	2	20	1	1	1	1	1	1	0	0	-3	-3	1	-3	2	1	-3	3	1	-3	-3	2	2	2	2	2	4	2	2	-5	-5	-5	-5	2	9	2	3	2	3	2	3	3	3	3	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	-3	-3	-3	-3	-3	-3	1	2	2	3	3	-5	-5	9	1	2	-2	2	5	3	2	3	11	5
1	804	1	35	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	3	1	1	3	2	1	2	1	1	2	4	2	2	1	2	1	2	7	2	3	2	3	1	3	1	3	1	3	-3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	5	1	5	2	5	2	1	3	1	-2	1	7	-5	-5	1	2	2	4	2	4	3	6	11	5
1	805	2	20	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	-3	1	3	1	1	1	2	1	1	1	2	2	-5	-5	-5	-5	2	10	2	1	3	1	2	2	3	2	3	2	3	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	2	4	1	2	2	4	2	3	1	-2	1	6	-5	-5	1	2	-2	6	3	3	3	4	11	5
1	806	1	74	1	1	1	1	1	1	1	1	1	1	-3	2	-3	1	-3	2	2	-3	2	1	1	1	1	1	1	4	5	-5	-5	-5	-5	3	10	3	1	2	1	2	2	1	2	1	2	1	1	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	-3	-3	-3	-3	4	2	4	1	-5	2	1	3	2	7	1	1	-2	11	1	4	1	2	8	6
1	807	2	70	2	1	1	1	1	1	1	1	1	1	1	1	3	-3	1	3	1	2	1	1	1	1	3	1	4	2	4	-5	-5	-5	-5	2	16	-3	2	2	3	2	3	1	2	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	-3	3	4	4	2	4	6	1	1	1	1	3	6	1	3	-2	11	4	3	1	2	8	6
1	808	1	66	3	1	1	1	1	2	-3	-3	-3	1	0	-3	3	-3	-3	-3	3	1	1	2	1	1	1	2	2	2	5	-5	-5	-5	-5	3	8	2	-3	2	1	2	2	-3	-3	-3	-3	1	-3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	3	4	2	4	1	1	-5	1	1	3	3	9	1	1	2	10	1	5	2	4	8	6
1	809	2	22	2	1	1	1	1	2	-3	1	-3	2	1	1	3	1	1	-3	3	3	1	1	2	1	2	1	1	3	1	2	-3	2	1	2	11	2	3	-3	-3	-3	3	-3	3	3	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	2	4	2	4	2	3	1	1	-5	3	1	1	1	-5	1	1	-3	2	4	4	3	5	8	6
1	900	1	68	1	1	1	1	1	1	-3	2	1	2	0	2	3	1	-3	3	-3	-3	2	2	2	2	2	2	4	4	4	-5	-5	-5	-5	3	6	2	1	2	3	1	3	1	3	1	3	2	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	2	1	1	-5	-2	1	3	3	8	1	1	-2	10	1	5	2	4	4	5
1	901	1	61	1	1	2	1	1	2	1	1	-3	1	1	2	2	2	2	-3	2	-3	2	3	1	1	3	2	1	3	1	2	-3	2	1	2	8	2	3	3	3	3	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	4	2	3	4	4	1	5	1	-2	1	3	3	6	1	1	4	11	5	2	2	4	4	5
1	902	2	71	1	1	1	1	1	1	1	1	1	1	0	2	3	2	1	3	2	3	3	2	1	2	3	2	2	4	3	-5	-5	-5	-5	2	16	2	3	2	3	2	3	1	3	2	3	2	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	3	3	3	2	4	4	1	1	-5	1	1	1	1	-5	1	2	1	11	2	4	2	4	4	5
1	903	1	50	1	1	1	1	0	1	0	0	1	1	1	1	3	1	1	3	2	3	4	3	2	3	3	3	4	5	4	1	1	2	1	2	14	2	1	2	1	2	2	1	2	1	2	2	1	3	2	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	3	3	3	2	3	3	1	2	1	3	2	-5	-5	8	1	1	3	8	2	3	4	6	4	5
1	904	2	23	1	1	1	1	1	1	0	0	-3	1	1	2	3	1	1	3	2	3	3	2	2	2	3	2	3	5	5	1	1	2	1	3	11	2	1	2	1	2	2	1	2	1	2	1	1	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	1	3	3	2	3	4	1	3	1	3	2	-5	-5	7	-3	1	2	2	3	4	2	3	4	5
1	905	1	30	1	1	2	1	1	2	1	1	2	1	1	1	3	1	1	3	1	1	4	4	2	5	2	2	4	4	4	1	1	2	1	3	13	2	3	2	3	2	3	1	3	1	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	4	2	2	4	1	3	1	3	2	-5	-5	7	1	3	6	3	3	3	4	8	4	1
1	906	2	51	1	1	1	1	2	2	2	2	2	2	-3	2	3	2	2	3	2	-3	4	3	4	4	2	2	3	4	4	1	1	2	1	1	9	2	1	2	1	2	2	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	4	2	2	2	4	4	1	2	2	3	1	1	3	9	1	3	6	8	4	3	2	4	4	1
1	908	1	49	2	1	1	1	-3	1	1	0	1	2	0	1	3	1	1	3	1	1	2	5	4	2	2	5	5	5	5	1	-3	2	2	3	14	2	3	2	3	2	2	1	3	2	3	1	1	4	2	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	5	2	5	1	1	2	1	3	5	-5	-5	4	1	2	7	8	2	2	9	10	4	1
1	909	2	33	2	2	2	2	1	2	1	1	1	1	1	1	3	1	1	2	2	2	5	2	2	3	3	-3	2	4	3	1	1	1	1	1	7	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	3	3	3	3	5	1	4	1	3	1	1	3	6	1	4	-2	4	6	4	3	5	3	1
1	1000	1	20	2	1	1	1	1	1	2	2	1	2	1	3	3	3	3	3	3	3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-5	-5	-5	-5	2	11	-3	3	3	1	2	-3	3	2	1	2	1	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	2	1	2	3	3	-5	-5	9	-3	1	-2	7	1	5	6	6	3	1
1	1001	2	33	2	2	1	2	1	1	1	-3	1	1	1	2	3	2	2	3	2	2	4	2	2	3	3	2	3	5	3	1	1	2	1	2	6	3	3	3	2	3	3	3	2	3	2	1	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	3	1	3	1	1	1	-5	1	3	-2	4	4	3	4	6	3	1
1	1002	1	34	2	2	1	1	1	1	-3	0	-3	1	1	2	3	1	2	3	3	3	5	2	2	3	2	4	3	5	3	1	1	2	1	2	6	3	3	3	3	2	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	5	3	5	1	1	4	1	3	3	-5	-5	2	1	4	-2	4	4	3	4	6	3	1
1	1003	2	32	2	1	1	2	1	1	1	1	1	1	1	2	3	2	2	3	2	3	3	3	3	3	3	3	3	3	3	1	-3	-3	2	2	6	3	3	2	3	3	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	5	5	3	5	2	1	2	1	3	1	7	-5	-5	1	1	-2	4	6	2	4	8	3	1
1	1004	2	38	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	-3	1	1	-3	3	3	1	5	5	5	2	1	2	1	3	8	2	1	2	3	3	3	1	3	1	-3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	-3	5	1	5	5	1	1	1	3	1	1	3	7	1	2	5	5	2	4	3	6	11	2
1	1005	1	54	1	1	1	2	1	1	1	0	-3	1	-3	2	3	2	1	3	2	2	2	2	-3	4	3	3	5	5	5	2	-3	2	1	3	10	2	1	2	1	2	3	1	2	1	2	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	2	3	5	3	5	5	1	3	1	1	-6	-5	-5	-5	1	2	4	8	3	4	3	4	11	2
1	1006	2	23	3	1	1	2	1	-3	-3	1	-3	1	-3	2	-3	-3	1	-3	2	-3	2	1	-3	3	3	4	5	5	5	2	-3	2	1	3	11	1	1	2	3	2	3	1	3	1	2	2	3	3	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-5	1	1	5	2	5	-3	5	5	1	1	-5	-2	1	3	2	6	1	2	4	8	1	4	5	7	11	2
1	1007	1	20	1	1	1	1	1	-3	1	-3	-3	2	2	2	-3	2	-3	-3	3	-3	2	1	5	3	1	5	5	5	5	-5	-5	-5	-5	3	14	1	1	2	3	2	3	1	3	1	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	5	3	-3	5	3	5	2	2	1	3	4	-5	-5	9	1	2	-2	8	1	4	9	10	11	2
1	1008	2	57	1	1	1	2	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	3	3	3	1	4	2	2	4	5	5	5	2	-3	2	1	3	9	2	3	2	3	1	3	1	3	1	2	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	-3	5	3	5	1	1	-5	3	1	1	1	-5	1	2	5	9	2	4	6	4	11	2
1	1009	1	31	3	1	1	1	1	-3	-3	1	-3	1	0	1	3	1	1	3	1	3	1	3	1	5	5	1	2	5	5	-3	2	2	1	3	7	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	4	4	2	4	4	1	6	1	3	3	-5	-5	-3	1	1	6	3	6	2	2	3	4	5
1	200	2	26	1	1	1	1	1	2	0	1	2	2	0	1	3	1	1	3	3	2	2	2	1	4	3	1	4	4	4	2	2	2	1	2	10	2	1	2	1	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	5	4	5	3	1	3	1	3	1	1	2	6	1	1	-3	3	6	2	2	3	4	5
1	201	1	63	1	1	1	1	1	2	1	-6	1	2	1	1	3	1	1	3	1	3	4	5	1	5	4	1	5	5	5	2	1	2	2	3	8	2	1	2	3	1	3	1	2	1	3	1	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	5	3	5	3	1	2	1	3	3	-5	-5	-3	1	2	4	8	2	4	3	4	4	5
1	202	1	27	1	1	1	1	1	1	1	-6	-3	1	-3	2	3	-3	2	3	2	3	2	2	2	4	2	2	4	4	3	1	-3	2	1	3	14	2	3	2	3	1	3	1	-3	1	3	-3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	2	4	2	4	4	2	6	1	3	3	-5	-5	-3	1	1	3	9	3	3	3	4	4	5
1	203	1	27	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	3	2	2	2	1	1	4	2	2	4	4	4	2	1	2	-3	-3	13	2	1	2	1	2	3	1	2	1	2	1	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	3	3	3	1	2	1	3	3	-5	-5	8	1	1	4	2	2	4	3	5	2	1
1	204	2	61	1	1	1	1	-3	2	1	1	-3	1	0	2	3	1	2	3	3	3	1	1	1	1	1	2	1	4	1	2	1	2	1	2	11	2	3	3	3	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	2	5	3	3	3	5	1	2	1	3	1	1	3	6	1	3	-2	10	6	1	2	4	11	5
1	205	1	74	1	1	1	1	-3	1	-3	-3	1	2	1	-3	-3	-3	-3	3	-3	-3	2	1	1	3	1	1	1	1	1	-5	-5	-5	-5	2	8	2	3	2	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	5	3	3	3	4	2	5	1	1	-5	3	1	1	4	7	1	2	3	11	6	1	2	4	11	5
1	206	2	37	3	1	1	1	0	1	-3	-3	2	1	0	1	3	1	1	3	2	1	4	4	4	3	4	2	5	4	4	1	1	2	1	3	7	3	3	3	3	3	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	3	2	4	4	2	6	1	3	1	7	-5	-5	1	2	5	5	6	2	1	2	11	5
1	207	1	41	3	2	2	1	1	1	1	1	1	1	0	1	2	2	1	2	2	2	4	2	2	4	3	2	4	5	3	1	1	1	1	2	13	2	3	3	3	3	3	3	3	3	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	5	1	6	1	3	1	7	-5	-5	1	2	-2	5	6	2	6	10	11	5
1	209	1	28	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	3	1	2	3	5	4	4	3	2	3	3	5	1	1	2	1	1	13	3	3	3	3	3	3	1	2	3	3	1	1	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	2	3	3	4	5	1	6	1	3	3	-5	-5	6	1	1	6	2	6	2	2	3	4	2
1	300	2	34	1	1	1	1	-3	-3	-3	-3	-3	-3	0	3	3	2	1	3	1	3	3	3	3	3	3	3	3	3	3	-3	-3	-3	-3	3	8	3	-3	3	-3	-3	-3	1	-3	3	-3	2	-3	-3	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	1	1	3	1	1	1	-5	1	1	5	4	2	4	4	6	4	2
1	302	1	51	1	1	1	1	1	1	1	1	2	1	0	1	3	2	1	3	1	3	3	5	2	3	2	3	3	4	5	1	2	2	1	3	11	2	1	2	1	1	2	3	2	3	2	2	1	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	3	4	4	3	5	1	6	1	3	3	-5	-5	5	1	1	9	7	6	1	3	4	4	2
1	304	1	69	1	1	2	1	0	1	-3	-3	1	-3	0	1	3	2	1	3	-3	-3	3	2	2	5	3	1	1	5	2	-5	-5	-5	-5	3	7	2	3	2	3	2	3	2	3	1	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	-3	2	5	2	4	5	1	1	-5	2	1	7	-5	-5	-3	1	2	10	1	5	2	4	7	5
1	307	2	55	2	2	1	1	-3	2	1	1	1	1	1	1	1	1	1	3	1	3	2	3	1	3	2	2	2	3	2	-3	2	2	1	-3	12	3	1	2	1	2	-3	3	3	3	2	1	-3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	-3	4	2	4	2	1	2	1	3	1	1	5	9	1	1	5	9	2	4	2	4	7	5
1	308	1	45	1	1	1	1	1	2	1	0	2	-3	1	1	3	1	1	3	-3	3	2	1	1	2	1	4	1	2	5	1	1	1	2	2	14	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	4	2	5	2	5	1	2	1	3	3	-5	-5	-3	1	1	5	6	2	4	3	4	6	2
1	400	2	62	1	1	1	1	1	1	2	-3	2	1	1	1	3	2	-6	2	2	3	1	1	1	1	2	1	-3	4	1	2	1	2	1	-3	16	3	3	2	3	1	3	3	3	1	3	1	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	2	5	2	2	2	1	1	-5	1	1	1	1	-5	1	3	-3	10	1	4	2	4	6	2
1	402	1	40	1	2	2	1	0	1	1	0	-3	1	-3	-3	3	1	1	-3	1	-3	2	3	4	5	3	2	4	4	2	1	2	-3	1	3	7	3	1	3	3	1	3	3	3	3	3	-3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	2	5	4	4	2	1	6	2	3	3	-5	-5	7	1	3	6	5	6	2	6	6	7	5
1	404	2	40	1	1	1	1	1	-3	-3	-3	-3	1	-3	-3	3	1	2	3	3	-3	2	2	2	2	2	2	2	2	4	2	-3	2	2	2	7	3	1	3	1	3	3	3	2	3	2	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	7	1	3	3	-5	-5	5	1	1	8	6	7	1	3	4	7	5
1	405	1	66	1	-3	1	1	1	1	0	1	-3	-3	1	2	3	1	-3	3	1	3	4	2	2	4	2	4	4	5	2	-5	-5	-5	-5	2	9	2	1	2	1	3	2	1	3	1	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	2	5	2	4	2	1	1	-5	1	1	3	5	2	1	3	4	10	1	4	2	4	7	5
1	406	1	73	-3	-3	-3	-3	1	1	1	1	1	-3	-3	-3	-3	2	1	3	1	-3	1	4	1	1	1	2	1	2	1	-5	-5	-5	-5	2	6	3	3	3	3	3	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	4	1	-5	-2	1	3	3	-3	1	3	1	11	1	5	1	2	1	3
1	407	2	25	1	1	1	1	1	1	1	1	-3	2	0	1	3	1	1	3	1	3	2	2	2	4	3	2	3	4	4	1	-3	2	1	2	10	2	3	2	3	1	3	1	2	1	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	2	5	2	5	2	1	1	1	-2	1	1	4	9	1	1	4	3	3	4	3	5	1	3
1	408	1	43	2	1	1	1	2	1	1	2	1	2	1	1	3	1	2	3	1	3	1	2	1	2	2	1	4	5	1	-3	2	2	2	1	11	2	3	2	3	1	3	3	3	2	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	-3	-3	-3	-3	-3	-3	1	1	1	-2	1	3	3	9	1	1	3	6	1	5	2	4	1	3
1	409	2	39	2	1	1	1	-3	-3	2	1	-3	1	0	-3	3	1	1	3	1	3	-3	1	1	2	2	1	1	4	1	-3	2	2	1	2	9	3	1	2	3	2	3	3	2	3	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-6	-6	-6	-6	-6	-6	-6	3	2	1	-2	1	1	1	-5	1	1	1	5	2	4	3	7	1	3
1	500	1	28	3	2	1	1	1	1	1	1	-3	-3	1	2	3	2	2	3	2	3	4	3	3	4	2	2	4	4	4	-3	2	1	1	3	11	2	3	3	3	2	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	1	6	1	3	2	-5	-5	6	2	4	-2	3	6	2	6	8	1	3
